zimmo code,type,price,street,number,postcode,city,living area(m²),ground area(m²),bedroom,bathroom,garage,garden,EPC(kWh/m²),renovation obligation,year built,mobiscore,url
L7ASI,Eengezinswoning (Huis),535000.0,Corbielaan,14,3060,Bertem,313.0,731.0,4.0,1.0,1.0,False,294.0,False,1969.0,7.5,https://www.zimmo.be/nl/bertem-3060/te-koop/huis/L7ASI/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=49
L79XM,Woning (Huis),549000.0,Okegembaan,6,9400,Ninove,231.0,985.0,4.0,1.0,1.0,False,373.0,False,1975.0,8.1,https://www.zimmo.be/nl/ninove-9400/te-koop/huis/L79XM/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=49
L78OU,Villa (Huis),530000.0,Broekhofstraat,36,3400,Overwinden,210.0,4505.0,4.0,1.0,2.0,False,228.0,False,2002.0,5.7,https://www.zimmo.be/nl/overwinden-3400/te-koop/huis/L78OU/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=49
L78I0,Woning (Huis),545000.0,Grimbertlaan,36,2900,Schoten,284.0,1392.0,4.0,1.0,1.0,True,439.0,True,1961.0,7.8,https://www.zimmo.be/nl/schoten-2900/te-koop/huis/L78I0/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=49
L79HT,Woning (Huis),535000.0,Zandstraat,174A,9120,Haasdonk,264.0,702.0,3.0,1.0,1.0,False,342.0,False,1983.0,7.7,https://www.zimmo.be/nl/haasdonk-9120/te-koop/huis/L79HT/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=49
L73YO,Woning (Huis),545000.0,Rijksweg,586,3630,Opgrimbie,406.0,1688.0,7.0,2.0,2.0,True,287.0,False,1989.0,7.0,https://www.zimmo.be/nl/opgrimbie-3630/te-koop/huis/L73YO/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=50
L724W,Woning (Huis),549000.0,Moerhofstraat,49,9180,Moerbeke-Waas,200.0,684.0,3.0,2.0,1.0,False,151.0,False,1965.0,6.5,https://www.zimmo.be/nl/moerbeke-waas-9180/te-koop/huis/L724W/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=50
L719S,Woning (Huis),545000.0,Juliaan Vandepitteplein,6,8380,Lissewege,225.0,689.0,4.0,2.0,1.0,False,186.0,False,1974.0,7.3,https://www.zimmo.be/nl/lissewege-8380/te-koop/huis/L719S/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=50
L73V3,Villa (Huis),532500.0,Schaffensesteenweg,107,3583,Paal,215.0,1530.0,3.0,1.0,2.0,True,204.0,False,2001.0,6.4,https://www.zimmo.be/nl/paal-3583/te-koop/huis/L73V3/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=50
L5QLK,Herenwoning (Huis),545000.0,Collegestraat,9,9100,Sint-Niklaas,250.0,239.0,5.0,1.0,1.0,True,342.0,False,1918.0,9.3,https://www.zimmo.be/nl/sint-niklaas-9100/te-koop/huis/L5QLK/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=50
L73LN,Woning (Huis),525000.0,Vijverhoflaan,4,9830,Sint-Martens-Latem,135.0,646.0,5.0,1.0,1.0,True,307.0,False,1978.0,7.7,https://www.zimmo.be/nl/sint-martens-latem-9830/te-koop/huis/L73LN/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=50
L6WET,Hoeve (Huis),548000.0,Ledigheidweg,7,3210,Lubbeek,170.0,11817.0,3.0,1.0,1.0,False,547.0,True,1960.0,6.6,https://www.zimmo.be/nl/lubbeek-3210/te-koop/huis/L6WET/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=51
L6VY4,Eengezinswoning (Huis),529000.0,Dopheidestraat,26,3600,Genk,225.0,1754.0,4.0,1.0,1.0,True,394.0,False,1976.0,8.7,https://www.zimmo.be/nl/genk-3600/te-koop/huis/L6VY4/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=51
L6ZO1,Gemengd gebruik (Huis),549000.0,Grendelbaan,20,3590,Diepenbeek,250.0,1695.0,3.0,1.0,1.0,False,74.0,False,2004.0,7.7,https://www.zimmo.be/nl/diepenbeek-3590/te-koop/huis/L6ZO1/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=51
L6WYB,Woning (Huis),540000.0,Hundelgemsesteenweg,1310,9820,Merelbeke,223.0,2431.0,4.0,1.0,1.0,True,320.0,False,1977.0,5.2,https://www.zimmo.be/nl/merelbeke-9820/te-koop/huis/L6WYB/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=51
L6YW0,Woning (Huis),549000.0,Moerhofstraat,49,9180,Moerbeke-Waas,200.0,684.0,3.0,2.0,1.0,False,151.0,False,1965.0,6.5,https://www.zimmo.be/nl/moerbeke-waas-9180/te-koop/huis/L6YW0/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=51
L6VHJ,Villa (Huis),515000.0,Antwerpsesteenweg,290,2070,Burcht,272.0,537.0,3.0,2.0,1.0,True,683.0,True,1974.0,8.3,https://www.zimmo.be/nl/burcht-2070/te-koop/huis/L6VHJ/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=52
L6UW9,Villa (Huis),515000.0,Zonnestraat,478,9600,Ronse,257.0,1043.0,4.0,1.0,2.0,True,425.0,True,1984.0,6.7,https://www.zimmo.be/nl/ronse-9600/te-koop/huis/L6UW9/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=52
L5E03,Woning (Huis),540000.0,Zuurbemdesteenweg,12,3471,Hoeleden,306.0,1547.0,6.0,2.0,1.0,False,171.0,False,1991.0,4.9,https://www.zimmo.be/nl/hoeleden-3471/te-koop/huis/L5E03/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=52
L6M9M,Villa-landhuis (Huis),530000.0,Staakstraat,79/A,9960,Assenede,221.0,1059.0,3.0,1.0,1.0,True,184.0,False,1993.0,5.5,https://www.zimmo.be/nl/assenede-9960/te-koop/huis/L6M9M/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=53
L58UP,Villa (Huis),527500.0,De Wandelaar,3,8370,Uitkerke,175.0,540.0,3.0,1.0,1.0,True,266.0,False,1978.0,8.4,https://www.zimmo.be/nl/uitkerke-8370/te-koop/huis/L58UP/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=53
L6N1D,Woning (Huis),549000.0,Molenstraat,20,8620,Nieuwpoort,190.0,170.0,3.0,1.0,1.0,True,75.0,False,2018.0,5.8,https://www.zimmo.be/nl/nieuwpoort-8620/te-koop/huis/L6N1D/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=53
L6NKO,Villa (Huis),549000.0,Brusselbaan,28,1790,Hekelgem,226.0,1420.0,4.0,2.0,1.0,False,362.0,False,1961.0,7.8,https://www.zimmo.be/nl/hekelgem-1790/te-koop/huis/L6NKO/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=53
L6MUF,Villa (Huis),549000.0,E. Belsacklaan,36,1654,Huizingen,210.0,677.0,4.0,2.0,1.0,True,590.0,True,1980.0,7.9,https://www.zimmo.be/nl/huizingen-1654/te-koop/huis/L6MUF/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=53
L5A21,Villa (Huis),525000.0,Baalsesteenweg,37-39,3130,Begijnendijk,548.0,1518.0,9.0,2.0,2.0,False,995.0,True,1890.0,7.4,https://www.zimmo.be/nl/begijnendijk-3130/te-koop/huis/L5A21/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=53
L54UE,Woning (Huis),549000.0,Dorekensstraat,1,1570,Galmaarden,22245.0,8089.0,4.0,1.0,3.0,False,748.0,True,1900.0,5.4,https://www.zimmo.be/nl/galmaarden-1570/te-koop/huis/L54UE/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=53
L535D,Eengezinswoning (Huis),520000.0,Kleine Breedstraat,32,9100,Sint-Niklaas,232.0,721.0,3.0,1.0,1.0,False,88.0,False,1925.0,9.1,https://www.zimmo.be/nl/sint-niklaas-9100/te-koop/huis/L535D/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=53
L6LJO,Villa (Huis),525000.0,Domentveldstraat,9,1790,Essene,165.0,1799.0,3.0,1.0,3.0,False,487.0,True,1968.0,6.9,https://www.zimmo.be/nl/essene-1790/te-koop/huis/L6LJO/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=54
L6ILQ,Villa (Huis),545000.0,François Spaestraat,6,9090,Melle,294.0,544.0,4.0,1.0,1.0,False,980.0,True,1966.0,8.7,https://www.zimmo.be/nl/melle-9090/te-koop/huis/L6ILQ/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=54
L4V5H,Woning (Huis),545000.0,Ter Lovestraat,43,8490,Varsenare,17867.0,288.0,4.0,1.0,1.0,True,1.0,False,2022.0,7.5,https://www.zimmo.be/nl/varsenare-8490/te-koop/huis/L4V5H/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=55
L6F25,Woning (Huis),549000.0,Sparrenweg,17,3980,Tessenderlo,252.0,1250.0,5.0,2.0,1.0,True,258.0,False,1974.0,5.3,https://www.zimmo.be/nl/tessenderlo-3980/te-koop/huis/L6F25/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=55
L6BX8,Eengezinswoning (Huis),525000.0,Donkerstraat,63,9870,Machelen,185.0,674.0,3.0,2.0,1.0,False,10.0,False,2024.0,7.4,https://www.zimmo.be/nl/machelen-9870/te-koop/huis/L6BX8/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=55
L6E4J,Woning (Huis),535000.0,Heidebergstraat,9,3120,Tremelo,18380.0,2428.0,5.0,1.0,1.0,False,397.0,False,1953.0,6.5,https://www.zimmo.be/nl/tremelo-3120/te-koop/huis/L6E4J/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=55
L4QUE,Villa (Huis),525000.0,Orkaanstraat,2,8800,Rumbeke,340.0,653.0,6.0,1.0,2.0,True,288.0,False,1973.0,8.9,https://www.zimmo.be/nl/rumbeke-8800/te-koop/huis/L4QUE/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=56
L5VT3,Villa (Huis),525000.0,Lindenstraat,49,8020,Oostkamp,200.0,723.0,4.0,2.0,1.0,False,233.0,False,1975.0,8.5,https://www.zimmo.be/nl/oostkamp-8020/te-koop/huis/L5VT3/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=57
L5R0B,Woning (Huis),535000.0,Berkenlaan,3,8434,Westende,166.0,587.0,6.0,2.0,2.0,False,593.0,True,1973.0,7.0,https://www.zimmo.be/nl/westende-8434/te-koop/huis/L5R0B/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=58
L5T9V,Villa (Huis),539000.0,Plankenstraat,132,1701,Itterbeek,181.0,1343.0,4.0,1.0,1.0,False,323.0,False,1993.0,7.6,https://www.zimmo.be/nl/itterbeek-1701/te-koop/huis/L5T9V/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=58
L4EOV,Woning (Huis),547000.0,Rodenberg,22,3980,Tessenderlo,203.0,6214.0,4.0,1.0,2.0,False,345.0,False,1968.0,5.5,https://www.zimmo.be/nl/tessenderlo-3980/te-koop/huis/L4EOV/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=58
L5SPN,Woning (Huis),525000.0,Grote Veldstraat,169,8840,Staden,201.0,23021.0,3.0,1.0,1.0,False,1219.0,True,1981.0,5.0,https://www.zimmo.be/nl/staden-8840/te-koop/huis/L5SPN/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=58
L5QSU,Eengezinswoning (Huis),549500.0,Mechelsesteenweg,302,3020,Herent,202.0,300.0,3.0,2.0,1.0,False,184.0,False,1969.0,8.7,https://www.zimmo.be/nl/herent-3020/te-koop/huis/L5QSU/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=58
L5O53,Villa (Huis),545000.0,Toekomstlaan,43,1640,Sint-Genesius-Rode,178.0,616.0,3.0,1.0,1.0,False,508.0,True,1968.0,8.1,https://www.zimmo.be/nl/sint-genesius-rode-1640/te-koop/huis/L5O53/?search=eyJmaWx0ZXIiOiB7InN0YXR1cyI6IHsiaW4iOiBbIkZPUl9TQUxFIiwgIlRBS0VfT1ZFUiJdfSwgImNhdGVnb3J5IjogeyJpbiI6IFsiSE9VU0UiLCAiQVBBUlRNRU5UIl19LCAicHJpY2UiOiB7InVua25vd24iOiBmYWxzZSwgInJhbmdlIjogeyJtaW4iOiA1MDAwMDAsICJtYXgiOiA1NDk5OTl9fX19&p=59
